X,Y,SportsEquipmentID,Type,ServiceStatus,Ownership,Responsibility,Maintenance,LocationCertainty,InstallationCompany,OwnerType,ContractArea,InContract,Artwork,Construction,SurfaceFinish,SurveyDate,CommissionDate,DonorName,FallHeight,NumberOfAssets,SiteName,Photo,PhotographURL,AssetLongDescription,Comment,SAPInternalReference,IDSAssetUniqueID,LastEditDate
1571325.6864,5179122.5688,120060,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021818/IMG_00021818.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021818/IMG_00021818.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021818/IMG_00021818.jpg,Skate boxes w/rail,,IE000000000011117481,,2020/05/02 12:36:57+00
1571334.0193,5179117.5251,120061,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021819/IMG_00021819.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021819/IMG_00021819.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021819/IMG_00021819.jpg,Skate boxes w/rail,,IE000000000011117482,,2020/05/02 12:36:57+00
1571309.7253,5179133.643,120062,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021820/IMG_00021820.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021820/IMG_00021820.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021820/IMG_00021820.jpg,Skate boxes w/rail,,IE000000000011117483,,2020/05/02 12:36:57+00
1571308.4209,5179131.5937,120063,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021821/IMG_00021821.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021821/IMG_00021821.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021821/IMG_00021821.jpg,Skate boxes w/rail,,IE000000000011117484,,2020/05/02 12:36:57+00
1571310.322,5179136.4209,120064,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021822/IMG_00021822.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021822/IMG_00021822.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021822/IMG_00021822.jpg,Skate boxes w/rail,,IE000000000011117485,,2020/05/02 12:36:57+00
1571321.4338,5179131.4342,120066,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021824/IMG_00021824.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021824/IMG_00021824.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021824/IMG_00021824.jpg,Skate boxes w/rail,,IE000000000011117487,,2020/05/02 12:36:57+00
1571336.7835,5179138.8749,120067,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021825/IMG_00021825.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021825/IMG_00021825.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021825/IMG_00021825.jpg,Skate boxes w/rail,,IE000000000011117488,,2020/05/02 12:36:57+00
1571337.985,5179141.159,120068,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021826/IMG_00021826.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021826/IMG_00021826.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021826/IMG_00021826.jpg,Skate boxes w/rail,,IE000000000011117489,,2020/05/02 12:36:57+00
1571331.1509,5179134.8952,120069,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021827/IMG_00021827.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021827/IMG_00021827.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021827/IMG_00021827.jpg,Skate boxes w/rail,,IE000000000011117490,,2020/05/02 12:36:57+00
1571329.8324,5179132.778,120070,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021828/IMG_00021828.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021828/IMG_00021828.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021828/IMG_00021828.jpg,Skate boxes w/rail,,IE000000000011117491,,2020/05/02 12:36:57+00
1571343.426,5179135.7493,120071,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021829/IMG_00021829.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021829/IMG_00021829.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021829/IMG_00021829.jpg,Skate boxes w/rail,,IE000000000011117492,,2020/05/02 12:36:57+00
1571342.3215,5179133.4312,120072,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021830/IMG_00021830.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021830/IMG_00021830.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021830/IMG_00021830.jpg,Skate boxes w/rail,,IE000000000011117493,,2020/05/02 12:36:57+00
1571349.1996,5179139.468,120073,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021831/IMG_00021831.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021831/IMG_00021831.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021831/IMG_00021831.jpg,Skate boxes w/rail,,IE000000000011117494,,2020/05/02 12:36:57+00
1571349.8803,5179141.7742,120074,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021832/IMG_00021832.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021832/IMG_00021832.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021832/IMG_00021832.jpg,Skate boxes w/rail,,IE000000000011117495,,2020/05/02 12:36:57+00
1571356.085,5179137.0102,120075,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021833/IMG_00021833.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021833/IMG_00021833.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021833/IMG_00021833.jpg,Skate boxes w/rail,,IE000000000011117496,,2020/05/02 12:36:57+00
1571355.1035,5179134.4502,120076,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021834/IMG_00021834.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021834/IMG_00021834.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021834/IMG_00021834.jpg,Skate boxes w/rail,,IE000000000011117497,,2020/05/02 12:36:57+00
1571366.1051,5179134.7554,120078,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021836/IMG_00021836.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021836/IMG_00021836.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021836/IMG_00021836.jpg,Skate ramp,,IE000000000011117499,,2020/05/02 12:36:57+00
1571367.7625,5179133.8329,120079,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021837/IMG_00021837.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021837/IMG_00021837.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021837/IMG_00021837.jpg,Skate ramp,,IE000000000011117500,,2020/05/02 12:36:57+00
1571374.4413,5179122.8933,120080,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021838/IMG_00021838.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021838/IMG_00021838.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021838/IMG_00021838.jpg,Skate ramp,,IE000000000011117501,,2020/05/02 12:36:57+00
1571388.7011,5179109.5,120081,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021839/IMG_00021839.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021839/IMG_00021839.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021839/IMG_00021839.jpg,Skate boxes w/rail,,IE000000000011117502,,2020/05/02 12:36:57+00
1571407.9878,5179044.7389,120082,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021840/IMG_00021840.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021840/IMG_00021840.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021840/IMG_00021840.jpg,Skate boxes w/rail,,IE000000000011117503,,2020/05/02 12:36:57+00
1571405.7437,5179043.6273,120083,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021841/IMG_00021841.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021841/IMG_00021841.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021841/IMG_00021841.jpg,Skate boxes w/rail,,IE000000000011117504,,2020/05/02 12:36:57+00
1571367.2737,5179045.7511,120084,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021842/IMG_00021842.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021842/IMG_00021842.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021842/IMG_00021842.jpg,Skate boxes w/rail,,IE000000000011117505,,2020/05/02 12:36:57+00
1571368.8251,5179048.0933,120085,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021800/IMG_00021800.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021800/IMG_00021800.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021800/IMG_00021800.jpg,Skate boxes w/rail,,IE000000000011117506,,2020/05/02 12:36:57+00
1571367.5363,5179055.3654,120086,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021843/IMG_00021843.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021843/IMG_00021843.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021843/IMG_00021843.jpg,Skate boxes w/rail,,IE000000000011117507,,2020/05/02 12:36:57+00
1571365.2733,5179053.616,120087,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021844/IMG_00021844.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021844/IMG_00021844.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021844/IMG_00021844.jpg,Skate boxes w/rail,,IE000000000011117508,,2020/05/02 12:36:57+00
1571366.2327,5179058.4641,120088,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021845/IMG_00021845.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021845/IMG_00021845.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021845/IMG_00021845.jpg,Skate ramp,,IE000000000011117509,,2020/05/02 12:36:57+00
1571362.8779,5179061.3589,120089,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021846/IMG_00021846.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021846/IMG_00021846.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021846/IMG_00021846.jpg,Skate boxes w/rail,,IE000000000011117510,,2020/05/02 12:36:57+00
1571364.0764,5179063.3772,120090,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021847/IMG_00021847.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021847/IMG_00021847.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021847/IMG_00021847.jpg,Skate boxes w/rail,,IE000000000011117511,,2020/05/02 12:36:57+00
1571367.5738,5179070.1396,120091,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021848/IMG_00021848.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021848/IMG_00021848.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021848/IMG_00021848.jpg,Skate boxes w/rail,,IE000000000011117512,,2020/05/02 12:36:57+00
1571365.3806,5179071.0012,120092,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Galvanised,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021849/IMG_00021849.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021849/IMG_00021849.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021849/IMG_00021849.jpg,Skate rail,,IE000000000011117513,,2020/05/02 12:36:57+00
1571352.0991,5179092.3065,120093,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021851/IMG_00021851.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021851/IMG_00021851.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021851/IMG_00021851.jpg,Skate ramp,,IE000000000011117514,,2020/05/02 12:36:57+00
